ProductID;Image;Image alt;Name;Tags;Base price;Final price;Description;Discount percent;Available only online;Virtual product;Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Categories
374;/var/www/html/img/products/productImage373.jpg;Digital Signal Processing 3: Analog vs Digital;Digital Signal Processing 3: Analog vs Digital;Computer Graphics,Interpolation,Signal Processing,Digital Signal Processing,Analog Design,Theoretical Computer Science,Algorithms;297;365.31;Digital Signal Processing is the branch of engineering that, in the space of just a few decades, has enabled unprecedented levels of interpersonal communication and of on-demand entertainment. By reworking the principles of electronics, telecommunication and computer science into a unifying paradigm, DSP is a the heart of the digital revolution that brought us CDs, DVDs, MP3 players, mobile phones and countless other devices. ;0;1;1;Długość kursu:32h:1|2;Algorithms
375;/var/www/html/img/products/productImage374.jpg;Virtual Agent Development in Dialogflow CX for Software Devs;Virtual Agent Development in Dialogflow CX for Software Devs;Audit,Euler'S Totient Function,Cloud Computing,Journalism,Writing,Mathematics,Computational Thinking,Accounting,Network Architecture,Algebra,Software,Communication;404;496.92;"Welcome to ""Virtual Agent Development in Dialogflow CX for Software Devs"", the third course in the ""Customer Experiences with Contact Center AI"" series. ";0;1;1;Długość kursu:5h:1|2;Other
376;/var/www/html/img/products/productImage375.jpg;Machine Learning Algorithms: Supervised Learning Tip to Tail;Machine Learning Algorithms: Supervised Learning Tip to Tail;Theoretical Computer Science,Supervision,Regression,Machine Learning Algorithms,Probability & Statistics,Machine Learning;183;225.09;This course takes you from understanding the fundamentals of a machine learning project. Learners will understand and implement supervised learning techniques on real case studies to analyze business case scenarios where decision trees, k-nearest neighbours and support vector machines are optimally used. Learners will also gain skills to contrast the practical consequences of different data preparation steps and describe common production issues in applied ML.;0;1;1;Długość kursu:43h:1|2;Other
377;/var/www/html/img/products/productImage376.jpg;Data Analysis Tools;Data Analysis Tools;Analysis,Experiment,Analysis Of Variance,General Statistics,Data Analysis,Statistical Tests,Probability & Statistics;448;551.04;In this course, you will develop and test hypotheses about your data. You will learn a variety of statistical tests, as well as strategies to know how to apply the appropriate one to your specific data and question. Using your choice of two powerful statistical software packages (SAS or Python), you will explore ANOVA, Chi-Square, and Pearson correlation analysis. This course will guide you through basic statistical principles to give you the tools to answer questions you have developed. Throughout the course, you will share your progress with others to gain valuable feedback and provide insight to other learners about their work.;0;1;1;Długość kursu:17h:1|2;Other
378;/var/www/html/img/products/productImage377.jpg;Optimizing Machine Learning Performance;Optimizing Machine Learning Performance;Mathematics,Performance,Business Requirements,Machine Learning;482;592.86;This course synthesizes everything your have learned in the applied machine learning specialization. You will now walk through a complete machine learning project to prepare a machine learning maintenance roadmap. You will understand and analyze how to deal with changing data. You will also be able to identify and interpret potential unintended effects in your project. You will understand and define procedures to operationalize and maintain your applied machine learning model. By the end of this course you will have all the tools and understanding you need to confidently roll out a machine learning project and prepare to optimize it in your business context. ;0;1;1;Długość kursu:20h:1|2;Other
379;/var/www/html/img/products/productImage378.jpg;Parallel programming;Parallel programming;Theoretical Computer Science,Unified Parallel C,Computational Thinking,Parallel Algorithm,Computer Programming,Task Parallelism,Data Parallelism,Parallel Computing;17;20.91;With every smartphone and computer now boasting multiple processors, the use of functional ideas to facilitate parallel programming is becoming increasingly widespread. In this course, you'll learn the fundamentals of parallel programming, from task parallelism to data parallelism. In particular, you'll see how many familiar ideas from functional programming map perfectly to to the data parallel paradigm. We'll start the nuts and bolts how to effectively parallelize familiar collections operations, and we'll build up to parallel collections, a production-ready data parallel collections library available in the Scala standard library. Throughout, we'll apply these concepts through several hands-on examples that analyze real-world data, such as popular algorithms like k-means clustering.;10;1;1;Długość kursu:12h:1|2;Other
380;/var/www/html/img/products/productImage379.jpg;Introduction to PyMC3 for Bayesian Modeling and Inference;Introduction to PyMC3 for Bayesian Modeling and Inference;Research and Design,Chi-Squared Distribution,Theoretical Computer Science,Machine Learning,Hierarchical Database Model,Visual Design,Statistical Classification,Outlier,General Statistics,Studentized Residual,Decision Boundary,Probability & Statistics;245;301.35;The objective of this course is to introduce PyMC3 for Bayesian Modeling and Inference,  The attendees will start off by learning the the basics of PyMC3 and learn how to perform scalable inference for a variety of problems. This will be the final course in a specialization of three courses .Python and Jupyter notebooks will be used throughout this course to illustrate and perform Bayesian modeling with PyMC3.. The course website is located at https://sjster.github.io/introduction_to_computational_statistics/docs/index.html. The course notebooks can be downloaded from this website by following the instructions on page https://sjster.github.io/introduction_to_computational_statistics/docs/getting_started.html.;0;1;1;Długość kursu:18h:1|2;Other
381;/var/www/html/img/products/productImage380.jpg;Data Analysis and Visualization;Data Analysis and Visualization;Data Analysis Software,Entrepreneurship,Leadership and Management,Data Analysis,Strategy and Operations,Statistical Programming,Planning,Supply Chain and Logistics,Process Control,Matlab;29;35.67;By the end of this course, learners are provided a high-level overview of data analysis and visualization tools, and are prepared to discuss best practices and develop an ensuing action plan that addresses key discoveries. It begins with common hurdles that obstruct adoption of a data-driven culture before introducing data analysis tools (R software, Minitab, MATLAB, and Python). Deeper examination is spent on statistical process control (SPC), which is a method for studying variation over time. The course also addresses do’s and don’ts of presenting data visually, visualization software (Tableau, Excel, Power BI), and creating a data story.              ;10;1;1;Długość kursu:7h:1|2;Other
382;/var/www/html/img/products/productImage381.jpg;Desarrollo de Videojuegos en Unity: Una Introducción;Desarrollo de Videojuegos en Unity: Una Introducción;Java Annotation,Computer Programming;166;204.18;Bienvenidos a esta introducción al desarrollo de videojuegos en Unity! Al finalizar este curso habrás desarrollado un juego 2D sencillo, y conocerás los conceptos necesarios para hacer este desarrollo desde el punto de vista de un programador en Unity. Aprenderás durante 8 semanas cómo crear la escena principal de un juego, cómo agregar código que defina el comportamiento de los personajes, cómo reflejar el estado del juego en elementos de interfaz y cómo publicar dicho prototipo en la web. Usamos Unity, un motor de juegos muy popular, con una gran cantidad de recursos disponibles y con una comunidad muy activa. Puedes ver ejemplos de lo que han desarrollado otros estudiantes en: http://padlet.com/Uniandes/DlloVideojuegos;0;1;1;Długość kursu:27h:1|2;Other
383;/var/www/html/img/products/productImage382.jpg;AI Workflow: AI in Production;AI Workflow: AI in Production;Software Testing,Application Development,Unit Testing,Cloud Computing,Performance,Software Engineering,Kubernetes,General Statistics,Machine Learning,Forecasting,Probability & Statistics,Applied Machine Learning;368;452.64;This is the sixth course in the IBM AI Enterprise Workflow Certification specialization.   You are STRONGLY encouraged to complete these courses in order as they are not individual independent courses, but part of a workflow where each course builds on the previous ones.    ;0;1;1;Długość kursu:50h:1|2;Other
384;/var/www/html/img/products/productImage383.jpg;Virtual Agent Development in Dialogflow ES for Software Devs;Virtual Agent Development in Dialogflow ES for Software Devs;Application Programming Interfaces,Theoretical Computer Science,Google Cloud Platform,Journalism,Software,Communication,Computer Programming,A/Rose,Cloud Computing,Mapping;290;356.7;"Welcome to ""CCAI Virtual Agent Development in Dialogflow ES for Software Developers"", the third course in the ""Customer Experiences with Contact Center AI"" series. ";0;1;1;Długość kursu:5h:1|2;Other
385;/var/www/html/img/products/productImage384.jpg;Engineering Practices for Building Quality Software;Engineering Practices for Building Quality Software;Software Testing,Software,Software Engineering,Software Quality,Communication;157;193.11;Agile embraces change which means that team should be able to effectively make changes to the system as team learns about users and market.  To be good at effectively making changes to the system, teams need to have engineering rigor and excellence else embracing change becomes very painful and expensive.  ;0;1;1;Długość kursu:5h:1|2;Other
386;/var/www/html/img/products/productImage385.jpg;Contact Center AI: Operations and Implementation;Contact Center AI: Operations and Implementation;Telephone Number,Process,Data Management,Contact Center Software;81;99.63;"Welcome to ""CCAI Operations and Implementation"", the fourth course in the ""Customer Experiences with Contact Center AI"" series. ";10;1;1;Długość kursu:30h:1|2;Other
387;/var/www/html/img/products/productImage386.jpg;Virtual Agent Development in Dialogflow CX for Citizen Devs;Virtual Agent Development in Dialogflow CX for Citizen Devs;Computer Programming,Leadership and Management,Training,Scaling,Operations Research,Maintenance,Strategy and Operations,Java Programming,Dependent And Independent Variables,Reusability,Probability & Statistics,Flow Network;312;383.76;"Welcome to ""CCAI Virtual Agent Development in Dialogflow CX for Citizen Developers"", the second course in the ""Customer Experiences with Contact Center AI"" series. ";0;1;1;Długość kursu:36h:1|2;Other
388;/var/www/html/img/products/productImage387.jpg;Execution, persistence, privilege escalation and evasion;Execution, persistence, privilege escalation and evasion;Information Security,Theoretical Computer Science,Privilege Escalation,Persistence;210;258.3;This course is a continuation of Python for Cybersecurity. The topics covered are execution, persistence, privilege escalation and evasion.;0;1;1;Długość kursu:17h:1|2;Other
389;/var/www/html/img/products/productImage388.jpg;Google Cloud Platform Big Data and Machine Learning Fundamentals em Português Brasileiro;Google Cloud Platform Big Data and Machine Learning Fundamentals em Português Brasileiro;Cloud Infrastructure,Google Cloud Platform,Cloud Computing;421;517.83;Este curso intensivo sob demanda tem duração de uma semana e apresentará as funcionalidades de Big Data e Machine Learning do Google Cloud Platform (GCP). Ele fornecerá uma visão geral rápida do Google Cloud Platform e mostrará em detalhes os recursos do processamento de dados.;0;1;1;Długość kursu:30h:1|2;Other
390;/var/www/html/img/products/productImage389.jpg;Ciencia de Datos Aplicada - Curso Capstone;Ciencia de Datos Aplicada - Curso Capstone;Pandas,Yottabyte;312;383.76;Este curso de proyecto final le dará una idea de lo que atraviesan los científicos de datos en la vida real cuando trabajan con datos.;0;1;1;Długość kursu:26h:1|2;Other
391;/var/www/html/img/products/productImage390.jpg;Modern Robotics, Course 6:  Capstone Project, Mobile Manipulation;Modern Robotics, Course 6:  Capstone Project, Mobile Manipulation;Computer Graphics,Robotics,Jpeg,Computer Graphic Techniques,Computer Programming,Path (Variable);216;265.68;The capstone project of the Modern Robotics specialization is on mobile manipulation: simultaneously controlling the motion of a wheeled mobile base and its robot arm to achieve a manipulation task.  This project integrates several topics from the specialization, including trajectory planning, odometry for mobile robots, and feedback control.  Beginning from the Modern Robotics software library provided to you (written in Python, Mathematica, and MATLAB), and software you have written for previous courses, you will develop software to plan and control the motion of a mobile manipulator to perform a pick and place task.  You will test your software on the KUKA youBot, a mobile manipulator consisting of an omnidirectional mecanum-wheel mobile base, a 5-joint robot arm, and a gripper.  The state-of-the-art, cross-platform V-REP robot simulator will be used to simulate the task.;0;1;1;Długość kursu:38h:1|2;Other
392;/var/www/html/img/products/productImage391.jpg;Principles of Computing (Part 1);Principles of Computing (Part 1);Statistical Programming,Probability & Statistics,Computer Programming,Mathematics,SQL,Data Management,Databases,Principle;153;188.19;This two-part course builds upon the programming skills that you learned in our Introduction to Interactive Programming in Python course.  We will augment those skills with both important programming practices and critical mathematical problem solving skills.  These skills underlie larger scale computational problem solving and programming. The main focus of the class will be programming weekly mini-projects in Python that build upon the mathematical and programming principles that are taught in the class. To keep the class fun and engaging, many of the projects will involve working with strategy-based games.;0;1;1;Długość kursu:43h:1|2;SQL
393;/var/www/html/img/products/productImage392.jpg;Robotics: Capstone;Robotics: Capstone;Dynamical Simulation;260;319.8;In our 6 week Robotics Capstone, we will give you a chance to implement a solution for a real world problem based on the content you learnt from the courses  in your robotics specialization. It  will also give you a chance to use mathematical and programming methods that researchers use in robotics labs. ;0;1;1;Długość kursu:47h:1|2;Other
394;/var/www/html/img/products/productImage393.jpg;Resolución de problemas por búsqueda;Resolución de problemas por búsqueda;Mathematics,Denominación De Origen,Algorithms,Machine Learning,Theoretical Computer Science,Machine Learning Algorithms;465;571.95;El curso trata de resolución automática de problemas por medio de algoritmos de búsqueda.;0;1;1;Długość kursu:48h:1|2;Algorithms
395;/var/www/html/img/products/productImage394.jpg;Bayesian Inference with MCMC;Bayesian Inference with MCMC;Bayesian Statistics,Theoretical Computer Science,Markov Chain Monte Carlo,Machine Learning,Markov Chain,Bayesian,Mathematics,Probability & Statistics,General Statistics,Chi-Squared Distribution;469;576.87;The objective of this course is to introduce Markov Chain Monte Carlo Methods for Bayesian modeling and inference,  The attendees will start off by learning the the basics of Monte Carlo methods. This will be augmented by hands-on examples in Python that will be used to illustrate how these algorithms work. This will be the second course in a specialization of three courses .Python and Jupyter notebooks will be used throughout this course to illustrate and perform Bayesian modeling with PyMC3. The course website is located at https://sjster.github.io/introduction_to_computational_statistics/docs/index.html. The course notebooks can be downloaded from this website by following the instructions on page https://sjster.github.io/introduction_to_computational_statistics/docs/getting_started.html.;0;1;1;Długość kursu:29h:1|2;Other
396;/var/www/html/img/products/productImage395.jpg;Regression Modeling in Practice;Regression Modeling in Practice;Regression Analysis,Logistic Regression,Regression,General Statistics,Supply Chain,Machine Learning,Probability & Statistics,Analysis;495;608.85;This course focuses on one of the most important tools in your data analysis arsenal: regression analysis. Using either SAS or Python, you will begin with linear regression and then learn how to adapt when two variables do not present a clear linear relationship. You will examine multiple predictors of your outcome and be able to identify confounding variables, which can tell a more compelling story about your results. You will learn the assumptions underlying regression analysis, how to interpret regression coefficients, and how to use regression diagnostic plots and other tools to evaluate the quality of your regression model. Throughout the course, you will share with others the regression models you have developed and the stories they tell you.;0;1;1;Długość kursu:45h:1|2;Other
397;/var/www/html/img/products/productImage396.jpg;Introduction to Bayesian Statistics;Introduction to Bayesian Statistics;General Statistics,Bayesian Statistics,Probability,Probability & Statistics;199;244.77;The objective of this course is to introduce Computational Statistics to aspiring or new data scientists. The attendees will start off by learning the basics of probability, Bayesian modeling and inference. This will be the first course in a specialization of three courses .Python and Jupyter notebooks will be used throughout this course to illustrate and perform Bayesian modeling. The course website is located at https://sjster.github.io/introduction_to_computational_statistics/docs/index.html. The course notebooks can be downloaded from this website by following the instructions on page https://sjster.github.io/introduction_to_computational_statistics/docs/getting_started.html.;0;1;1;Długość kursu:26h:1|2;Other
398;/var/www/html/img/products/productImage397.jpg;Audio Signal Processing for Music Applications;Audio Signal Processing for Music Applications;Probability & Statistics,Signal Processing,Mathematical Theory & Analysis,Theoretical Computer Science,Mathematics,General Statistics,Algorithms,Computer Programming,Applied Mathematics;409;503.07;In this course you will learn about audio signal processing methodologies that are specific for music and of use in real applications. We focus on the spectral processing techniques of relevance for the description and transformation of sounds, developing the basic theoretical and practical knowledge with which to analyze, synthesize, transform and describe audio signals in the context of music applications.;0;1;1;Długość kursu:14h:1|2;Algorithms
399;/var/www/html/img/products/productImage398.jpg;Algorithmic Thinking (Part 2);Algorithmic Thinking (Part 2);Algorithmics,Algorithms,Theoretical Computer Science;119;146.37;"Experienced Computer Scientists analyze and solve computational problems at a level of abstraction that is beyond that of any particular programming language.  This two-part class is designed to train students in the mathematical concepts and process of ""Algorithmic Thinking"", allowing them to build simpler, more efficient solutions to computational problems.";0;1;1;Długość kursu:12h:1|2;Algorithms
400;/var/www/html/img/products/productImage399.jpg;Principles of Computing (Part 2);Principles of Computing (Part 2);Theoretical Computer Science,Μ-Recursive Function,Mathematics,Principle,Computer Programming;91;111.93;This two-part course introduces the basic mathematical and programming principles that underlie much of Computer Science. Understanding these principles is crucial to the process of creating efficient and well-structured solutions for computational problems.  To get hands-on experience working with these concepts, we will use the Python programming language. The main focus of the class will be weekly mini-projects that build upon the mathematical and programming principles that are taught in the class. To keep the class fun and engaging, many of the projects will involve working with strategy-based games.;10;1;1;Długość kursu:13h:1|2;Other
401;/var/www/html/img/products/productImage400.jpg;VLSI CAD Part II: Layout;VLSI CAD Part II: Layout;Theoretical Computer Science,Algorithms,Static Timing Analysis,Computer-Aided Design,Routing,Analysis;95;116.85;You should complete the VLSI CAD Part I: Logic course before beginning this course.;10;1;1;Długość kursu:25h:1|2;Algorithms
402;/var/www/html/img/products/productImage401.jpg;Matrix Methods;Matrix Methods;Mathematical Theory & Analysis,Combinatorics,Linear Algebra,Mathematics,Matrices;238;292.74;Mathematical Matrix Methods lie at the root of most methods of machine learning and data analysis of tabular data.  Learn the basics of Matrix Methods, including matrix-matrix multiplication, solving linear equations, orthogonality, and best least squares approximation.   Discover the Singular Value Decomposition that plays a fundamental role in dimensionality reduction, Principal Component Analysis, and noise reduction.  Optional examples using Python are used to illustrate the concepts and allow the learner to experiment with the algorithms.;0;1;1;Długość kursu:46h:1|2;Other
403;/var/www/html/img/products/productImage402.jpg;Advanced Django: Building a Blog;Advanced Django: Building a Blog;Computer Graphics,Computer Security Models,Theoretical Computer Science,User Experience,Credential,System Security,Systems Design,Computational Logic,Computer Graphic Techniques,Javascript,Software Engineering,Computational Thinking,Ordered Pair,Security Engineering,HTML and CSS,Other Programming Languages,Cryptography,Breakpoint,Web Development,Environment Variable,Software Security,Human Computer Interaction,Rendering (Computer Graphics),Computer Programming,Operating Systems,Software Engineering Tools,Database Application;468;575.64;Code and run Django websites without installing anything!;0;1;1;Długość kursu:16h:1|2;Javascript
404;/var/www/html/img/products/productImage403.jpg;M2M & IoT Interface Design & Protocols for Embedded Systems;M2M & IoT Interface Design & Protocols for Embedded Systems;Computer Networking,Mathematics,Network Architecture,Theoretical Computer Science,Software Engineering,Computer Programming,Application Layer,Internet Of Things,Over The Air,Computational Logic,Relative Change And Difference,Computer Architecture;375;461.25;This course can also be taken for academic credit as ECEA 5348, part of CU Boulder’s Master of Science in Electrical Engineering degree.;0;1;1;Długość kursu:7h:1|2;Other
405;/var/www/html/img/products/productImage404.jpg;Test-Driven Development Overview;Test-Driven Development Overview;Software Testing,Code Refactoring,Computer Programming,Software Engineering;322;396.06;In this introductory course you will get both a full overview of what TDD is, when it can and can't be applied, and what its benefits are for practitioners and organizations. You will also have the opportunity to get hands on with a few fun introductory projects where you can apply what you have learned and experience the benefits of this approach to problem solving yourself.;0;1;1;Długość kursu:11h:1|2;Other
406;/var/www/html/img/products/productImage405.jpg;Securing and Integrating Components of your Application 日本語版;Securing and Integrating Components of your Application 日本語版;Web Development,Cloud Platforms,Jhipster,Cloud Computing;158;194.34;このコースでは、アプリケーション デベロッパーが、Google Cloud のマネージド サービスをシームレスに統合するクラウドネイティブ アプリケーションを設計、開発する方法を学習します。プレゼンテーション、デモ、ハンズオンラボを通して、受講者はアプリケーション開発にベスト プラクティスを適用する方法と、オブジェクト ストレージ、リレーショナル データ、キャッシュ、分析に、適切な Google Cloud ストレージ サービスを使用する方法を学習します。受講者は、Node.js、Java、Python のいずれかの言語を選択してラボを完了できます。;0;1;1;Długość kursu:23h:1|2;Other
407;/var/www/html/img/products/productImage406.jpg;Application Deployment, Debug, Performance 日本語版;Application Deployment, Debug, Performance 日本語版;Web Development,Cloud Computing,Server Consolidation,Google Cloud Platform,Debugging,IBM Servers;230;282.9;このアプリケーション デベロッパー向けのコースでは、Google Cloud のマネージド サービスをシームレスに統合するクラウドネイティブ アプリケーションを設計、開発する方法を学びます。プレゼンテーション、デモ、ハンズオンラボを通して、受講者はアプリケーション開発のベスト プラクティスを適用する方法と、オブジェクト ストレージ、リレーショナル データ、キャッシュ、分析向けに、適切な Google Cloud ストレージ サービスを使用する方法を学習します。受講者は、Node.js、Java、Python のいずれか好きな言語を選択してラボを完了できます。;0;1;1;Długość kursu:5h:1|2;Other
408;/var/www/html/img/products/productImage407.jpg;A Practical Introduction to Test-Driven Development;A Practical Introduction to Test-Driven Development;Specification (Technical Standard),Mimics,Software Engineering,Software Testing,Computer Programming,Test-Driven Development,Algebra;112;137.76;To be a proficient developer you need to have a solid grasp of test writing before putting code into production. In this course, we will take a hands-on look at Test-Driven Development by writing and implementing tests as soon as week one. TDD starts with good unit tests, so we will start there. Topics will also cover translating user specs into unit tests, applying the Red-Green-Refactor mantra, and applying mocks in python with the unittest.mock module. Once finished, you will have covered all the steps of TDD before development;0;1;1;Długość kursu:5h:1|2;Other
409;/var/www/html/img/products/productImage408.jpg;Introducción a la ciencia de datos aplicada;Introducción a la ciencia de datos aplicada;;247;303.81;Este curso es una primera inmersión en el mundo de la ciencia de datos, en el cual el estudiante comprenderá los fundamentos de la ciencia de datos, las características de un científico de datos, las herramientas que utiliza, la metodología que se debe seguir para este estilo de proyectos, y estará en capacidad de aplicar técnicas estadísticas para la construcción e interpretación de modelos analíticos descriptivos. ;0;1;1;Długość kursu:3h:1|2;Other
410;/var/www/html/img/products/productImage409.jpg;Google Cloud Big Data and Machine Learning Fundamentals en Français;Google Cloud Big Data and Machine Learning Fundamentals en Français;Machine Learning,Hive,Data Management;290;356.7;Ce cours intensif à la demande, d'une durée d'une semaine, présente aux participants les fonctionnalités de big data et de machine learning de Google Cloud Platform (GCP). Il présente rapidement Google Cloud Platform et explique plus en détail les fonctionnalités de traitement des données.;0;1;1;Długość kursu:18h:1|2;Other
411;/var/www/html/img/products/productImage410.jpg;Razonamiento artificial;Razonamiento artificial;Theoretical Computer Science,Game Theory,Mathematical Theory & Analysis,Algorithms,Mathematics,Computational Logic,Probability & Statistics;274;337.02;El razonamiento formal juega un papel importante en la inteligencia artificial. Hay dos maneras principales de formalizar razonamiento: una que enfatiza la deducción (lógica), y otra que enfatiza la incertidumbre (teoría de la probabilidad). En este curso vamos a cubrir una introducción tanto a la lógica (vamos a cubrir tres lógicas) como a la teoría de la probabilidad (vamos a cubrir tres modelos gráficos probabilísticos). ;0;1;1;Długość kursu:40h:1|2;Algorithms
412;/var/www/html/img/products/productImage411.jpg;Machine Learning Models in Science;Machine Learning Models in Science;Dimensionality Reduction,Mathematical Theory & Analysis,Support Vector Machine,Machine Learning,Experiment,General Statistics,Mathematics,Advertising,Theoretical Computer Science,Linear Algebra,Artificial Neural Networks,Algorithms,Extract, Transform, Load,Machine Learning Algorithms,Probability & Statistics,Exploratory Data Analysis,Statistical Analysis,Data Management,Eigenvalues And Eigenvectors;401;493.23;This course is aimed at anyone interested in applying machine learning techniques to scientific problems. In this course, we'll learn about the complete machine learning pipeline, from reading in, cleaning, and transforming data to running basic and advanced machine learning algorithms. We'll start with data preprocessing techniques, such as PCA and LDA. Then, we'll dive into the fundamental AI algorithms: SVMs and K-means clustering. Along the way, we'll build our mathematical and programming toolbox to prepare ourselves to work with more complicated models. Finally, we'll explored advanced methods such as random forests and neural networks. Throughout the way, we'll be using medical and astronomical datasets. In the final project, we'll apply our skills to compare different machine learning models in Python.;0;1;1;Długość kursu:43h:1|2;Algorithms
413;/var/www/html/img/products/productImage412.jpg;Advanced Django: Introduction to Django Rest Framework;Advanced Django: Introduction to Django Rest Framework;Web Development,Mathematics,Read-Write Memory,Validator,Computational Logic,Software Engineering,Computational Thinking,Theoretical Computer Science,Systems Design,Operating Systems,Software Architecture,Serialization,Representational State Transfer,Computer Programming,System Security,Basic Access Authentication,Hardware Design,Web Design,Algebra,Computer Architecture;158;194.34;Code and run Django websites without installing anything!;0;1;1;Długość kursu:48h:1|2;Other
414;/var/www/html/img/products/productImage413.jpg;Integrating Test-Driven Development into Your Workflow;Integrating Test-Driven Development into Your Workflow;Exception Handling,Theoretical Computer Science,Gray Box Testing,Programming Principles,Algorithms,Software Engineering,Kanban (Development),Test-Driven Development,Syntax,Exception Handling Syntax,Software Testing,Computer Programming;496;610.08;In this course we will discuss how to integrate best practices of test-driven development into your programming workflow. We will start out by discussing how to refactor legacy codebases with the help of agile methodologies. Then, we will explore continuous integration and how to write automated tests in Python. Finally, we will work everything we've learned together to write code that contains error handlers, automated tests, and refactored functions.;0;1;1;Długość kursu:11h:1|2;Algorithms
415;/var/www/html/img/products/productImage414.jpg;Parallel programming (Scala 2 version);Parallel programming (Scala 2 version);Theoretical Computer Science,Programming Principles,Computational Thinking,Unified Parallel C,Mathematics,Algebra,Parallel Computing,Algorithms,Computer Programming,Data Structures;289;355.47;With every smartphone and computer now boasting multiple processors, the use of functional ideas to facilitate parallel programming is becoming increasingly widespread. In this course, you'll learn the fundamentals of parallel programming, from task parallelism to data parallelism. In particular, you'll see how many familiar ideas from functional programming map perfectly to to the data parallel paradigm. We'll start the nuts and bolts how to effectively parallelize familiar collections operations, and we'll build up to parallel collections, a production-ready data parallel collections library available in the Scala standard library. Throughout, we'll apply these concepts through several hands-on examples that analyze real-world data, such as popular algorithms like k-means clustering.;0;1;1;Długość kursu:17h:1|2;Algorithms
416;/var/www/html/img/products/productImage415.jpg;Creatividad computacional;Creatividad computacional;Marketing,Brand Management,Computer Programming;124;152.52;¿Qué es la creatividad? ¿Pueden ser creativas las computadoras? ¿Cómo, cuándo y con qué objetivo surgió esta nueva área de investigación? ¿Hasta dónde hemos llegado en la creación de sistemas “creativos” y qué teorías, metodologías y técnicas podemos usar para programar y evaluar este tipo de sistemas en generación de narrativas, música, descubrimiento científico, artes visuales, etcétera?;0;1;1;Długość kursu:4h:1|2;Other
417;/var/www/html/img/products/productImage416.jpg;Virtual Agent Development in Dialogflow ES for Citizen Devs;Virtual Agent Development in Dialogflow ES for Citizen Devs;Deployment Environment,Modeling,Advertising,Computational Logic,Channel (Communications),Ordered Pair,Mimics,Communication,Media & Citizenship,Theoretical Computer Science;91;111.93;"Welcome to ""Virtual Agent Development in Dialogflow ES for Citizen Devs"", the second course in the ""Customer Experiences with Contact Center AI"" series. ";10;1;1;Długość kursu:8h:1|2;Other
418;/var/www/html/img/products/productImage417.jpg;Advanced Django: Advanced Django Rest Framework;Advanced Django: Advanced Django Rest Framework;Computer Graphics,React (web framework),Theoretical Computer Science,Web Development,Mathematical Theory & Analysis,Hero Image,Crt0,System Security,Mathematics,Graphic Design,Computer Programming,Raw Image Format,Javascript Syntax,Javascript,Programming Principles,Other Programming Languages,Microarchitecture,Computer Programming Tools,Web Design,Operating Systems,Data Structures,Thumbnail,Computer Graphic Techniques;91;111.93;Code and run Django websites without installing anything!;10;1;1;Długość kursu:34h:1|2;Javascript
419;/var/www/html/img/products/productImage418.jpg;Establishing Command-and-Control and Finding Credentials;Establishing Command-and-Control and Finding Credentials;Computer Networking,Information Security,Hashing,Computer Graphics,Credential,Credentialing,Computational Logic,Network Architecture,Web Development,Security Engineering,Databases,Network Model,Algorithms,Cryptography,Computer Architecture,Web Design,System Security,Software Security,Graphics Software,Theoretical Computer Science,Operating Systems,Use Case;161;198.03;This course demonstrates the use of Python to establish command-and-control channels between a target environment and the attackers infrastructure. This course also demonstrates the use of Python to collect information on a system, including both user credentials and other sensitive data.;0;1;1;Długość kursu:26h:1|2;Algorithms
420;/var/www/html/img/products/productImage419.jpg;Serverless Data Analysis with Google BigQuery and Cloud Dataflow em Português Brasileiro;Serverless Data Analysis with Google BigQuery and Cloud Dataflow em Português Brasileiro;Dr-Dos,Full-Stack Web Development,Edward De Bono,Distributed Computing Architecture;398;489.54;Este curso rápido sob demanda tem uma semana de duração e é baseado no Google Cloud Platform Big Data and Machine Learning Fundamentals. Por meio de apresentações com instrutores, demonstrações e laboratórios práticos, os alunos aprenderão a executar armazenamento de dados, análise e processamento de pipeline em um ambiente autônomo.;0;1;1;Długość kursu:7h:1|2;Other
421;/var/www/html/img/products/productImage420.jpg;Limpieza de datos para el procesamiento de lenguaje natural;Limpieza de datos para el procesamiento de lenguaje natural;;142;174.66;Este curso te brindará los conocimientos necesarios para la extracción, limpieza y preparación de distintas fuentes de datos para ser incluidos en un proceso de NLP.;0;1;1;Długość kursu:5h:1|2;Other
422;/var/www/html/img/products/productImage421.jpg;Modelaje y Análisis con información georreferenciada;Modelaje y Análisis con información georreferenciada;;419;515.37;El curso modelaje y análisis con información georreferenciada busca que comprendas la diversidad y el potencial de los datos geográficos. En el curso podrás utilizarlos en ejemplos básicos para modelar, procesar y analizar problemas donde la ubicación juega un rol importante. Todo esto con el fin de encontrar soluciones que te permiten un primer acercamiento práctico para el procesamiento de este tipo de datos no tradicionales.;0;1;1;Długość kursu:27h:1|2;Other
